,customer_id,first_name,last_name,gender,phone_number,email_id,birth_date,age,education_level,marital_status,number_of_children,register_date,occupation,annual_income,hobbies,degree_of_loyalty,social_class,mailing_street,city,state,country,zip_code
107,13894,Taren,Christensen,FEMALE,424-698-4295,procedures1833@example.org,1995-07-09 00:00:00,45,Associate's Degree,Other,0,2022-07-18,Building Inspector,$100k-$150k,Cooking,Soft Core Loyals,Working Class,9335 Mesa Verde Dr,Montclair,New Jersey,USA,07043
108,13039,Alfredo,Anderson,MALE,564-266-2031,soft1861@example.org,22-01-1986,45,High School,Other,2,2022-04-18,Booking Agent,$100k-$150k,Origami,Hard Core Loyals,Middle Class,21 Faircrest Ave,Trenton,New Jersey,USA,08629
109,10369,Antoine,Bernard,MALE,402-964-4816,broke1972@example.com,20-11-1982,45,Diploma,Other,1,2022-08-13,Leaflet Distributor,$100k-$150k,Gardening,Hard Core Loyals,Upper Class,5611 S 379th Hwy,Jamestown,Virginia,USA,14702
110,11269,Fritz,Daniel,MALE,684-854-8228,inclusive2052@protonmail.com,1995-08-05 00:00:00,45,Postgraduate Degree,Other,0,2023-01-14,Planning Manager,$150k-$200k,Cycling,Hard Core Loyals,Middle Class,13400 COUNTY ROAD BB,McLean,Virginia,USA,22046
111,13045,Danika,Guzman,FEMALE,850-243-1680,lowest2069@protonmail.com,17-07-1988,45,Associate's Degree,Other,3,2022-12-26,Messenger,>$200k,Hunting,Switchers,Middle Class,912 Logan St,Norfolk,Virginia,USA,23515
112,12264,Darcey,Campos,FEMALE,930-362-9045,stylus1826@example.org,1992-02-03 00:00:00,45,Graduate Degree,Other,0,2022-04-02,Tool Maker,$35k-$50k,Dance,Hard Core Loyals,Lower Class,4812 Peace Way,Portsmouth,Virginia,USA,03802
113,11231,Elayne,Sparks,FEMALE,279-304-6978,vcr2047@example.org,16-11-1976,60,Graduate Degree,Other,1,2022-04-22,Promoter,$100k-$150k,Excercise,Soft Core Loyals,Lower Class,11643 Sarah Loop,Hampton,Virginia,USA,23665
114,11376,Petrina,Robertson,FEMALE,704-887-2256,ward1970@outlook.com,18-09-1989,45,Diploma,Other,1,2022-04-30,Sign Maker,$150k-$200k,Gardening,Soft Core Loyals,Upper Class,1526 Mcdonough Rd,Hampton,Virginia,USA,23661
115,11764,Daine,Romero,FEMALE,525-988-9906,anne1920@live.com,1982-10-08 00:00:00,45,Graduate Degree,Other,1,2023-03-02,Jewellery,<$15k,Excercise,Soft Core Loyals,Middle Class,615 19th St NE,Jamestown,Virginia,USA,14702
116,15274,Alethea,Duran,FEMALE,388-503-8304,brooks1800@live.com,30-06-1991,45,No High School,Other,0,2022-07-14,Merchant,>$200k,Juggling,Soft Core Loyals,Working Class,605 10th Ave SE,Jamestown,Virginia,USA,14701
117,15406,Amal,Matthews,FEMALE,137-636-6569,chips2041@yahoo.com,18-03-1996,45,Diploma,Other,1,2022-05-28,Racehorse Groom,$50k-$75k,Handicraft,Soft Core Loyals,Working Class,4812 Peace Way,Portsmouth,Virginia,USA,03801
118,15237,Zandra,Meyer,FEMALE,997-971-3997,lately1951@yahoo.com,1981-11-07 00:00:00,45,No High School,Other,4,2022-05-29,Log Merchant,$50k-$75k,Gardening,Switchers,Upper Class,117 E John St,Alexandria,Virginia,USA,22303
119,12158,Maximina,Gray,FEMALE,342-655-8414,nails2030@yandex.com,22-07-1985,45,Bachelor's Degree,Other,1,2022-06-11,Loss Adjustor,$15k-$25k,Origami,Switchers,Upper Class,13200 COUNTY ROAD Y,McLean,Virginia,USA,22102
120,14261,Lekisha,Lindsay,FEMALE,603-706-2239,activities2037@yahoo.com,1986-05-04 00:00:00,45,Diploma,Other,0,2022-07-19,Probation Worker,$50k-$75k,Cooking,Switchers,Middle Class,7921 Lion Ave,Norfolk,Virginia,USA,23515
121,11895,Rory,Peck,MALE,321-357-1077,engage2002@example.org,1993-10-06 00:00:00,45,High School,Other,4,2022-07-03,Upholsterer,$25k-$35k,Blogging,Switchers,Lower Class,13400 COUNTY ROAD BB,McLean,Virginia,USA,22046
122,14640,Apryl,Andrews,FEMALE,523-499-9125,forest2047@example.org,22-02-1977,60,Diploma,Other,3,2022-09-21,Advertising Contractor,$50k-$75k,Excercise,Hard Core Loyals,Lower Class,4554 Greenwood Dr,Portsmouth,Virginia,USA,03804
123,12623,Teodora,Anthony,FEMALE,818-699-4111,gel1963@outlook.com,27-09-1996,45,Bachelor's Degree,Other,1,2022-09-26,Radio Engineer,$150k-$200k,Origami,Soft Core Loyals,Upper Class,13200 COUNTY ROAD Y,McLean,Virginia,USA,22046
124,11215,Bradford,Mendez,MALE,400-200-4215,distributed1851@gmail.com,22-02-1976,60,Graduate Degree,Other,0,2023-01-15,Book Binder,$50k-$75k,Hiking,Hard Core Loyals,Middle Class,13400 COUNTY ROAD BB,McLean,Virginia,USA,22046
125,11447,Myrtie,Patterson,FEMALE,389-478-2845,joint1965@example.org,19-09-1991,45,Postgraduate Degree,Other,2,2022-12-04,Share Dealer,$100k-$150k,Painting,Soft Core Loyals,Upper Class,117 E John St,Alexandria,Virginia,USA,22334
126,10297,Renay,Short,FEMALE,167-512-6078,tunes1839@protonmail.com,27-05-1976,60,High School,Other,1,2023-02-28,Park Attendant,>$200k,Juggling,Hard Core Loyals,Working Class,605 10th Ave SE,Jamestown,Virginia,USA,14702
127,11570,Dinorah,Franks,FEMALE,466-498-3797,mating1947@yahoo.com,20-07-1984,45,Bachelor's Degree,Other,3,2022-12-03,Museum Assistant,$35k-$50k,Baking,Hard Core Loyals,Lower Class,5611 S 379th Hwy,Jamestown,Virginia,USA,14701
128,13077,Sarai,Romero,FEMALE,595-426-2487,nikon1866@example.org,26-05-1996,45,Postgraduate Degree,Other,3,2022-04-25,Operations,$150k-$200k,Baking,Soft Core Loyals,Upper Class,615 19th St NE,Jamestown,Virginia,USA,14701
129,13812,Rickey,Fulton,MALE,779-467-7372,posted2044@gmail.com,22-07-1993,45,Graduate Degree,Other,0,2022-12-12,Physician,$25k-$35k,Gardening,Hard Core Loyals,Working Class,11643 Sarah Loop,Hampton,Virginia,USA,23665
130,14896,Shane,Woodard,FEMALE,624-637-8235,stanford2053@yahoo.com,15-01-1987,45,Graduate Degree,Other,0,2023-02-19,Health Advisor,>$200k,Juggling,Hard Core Loyals,Middle Class,204 W Washington St,Alexandria,Virginia,USA,22311
131,12544,Lezlie,Briggs,FEMALE,396-268-3553,cooling1822@protonmail.com,1989-05-01 00:00:00,45,Diploma,Other,0,2022-04-18,Television Producer,>$200k,Gardening,Switchers,Working Class,1819 Tumbleweed Ln,Alexandria,Virginia,USA,22304
132,11495,Floretta,Grant,FEMALE,232-140-3467,partnerships2024@example.org,29-07-1987,45,Postgraduate Degree,Other,4,2022-06-18,Medical Student,$25k-$35k,Excercise,Soft Core Loyals,Middle Class,6204 Harding Ave,Portsmouth,Virginia,USA,03801
133,13099,Tari,Spears,FEMALE,930-429-4491,brook1866@outlook.com,1975-06-04 00:00:00,60,Associate's Degree,Other,1,2022-07-21,Foundry Worker,$15k-$25k,Baking,Switchers,Middle Class,615 19th St NE,Jamestown,Virginia,USA,14701
134,14089,Myung,Bullock,FEMALE,129-618-2051,connecticut1910@yandex.com,1987-06-03 00:00:00,45,Graduate Degree,Other,2,2023-03-28,Nuclear Scientist,$50k-$75k,Handicraft,Hard Core Loyals,Middle Class,6303 Swauger Valley Rd,Portsmouth,Virginia,USA,03801
135,14500,Barbar,Holmes,FEMALE,610-626-3261,trek1899@example.org,1996-02-01 00:00:00,45,Associate's Degree,Other,3,2022-08-28,Show Jumper,$100k-$150k,Origami,Switchers,Middle Class,7921 Lion Ave,Norfolk,Virginia,USA,23515
136,12570,Denny,Daugherty,FEMALE,410-796-4219,endif1970@protonmail.com,20-09-1977,45,High School,Other,0,2022-08-21,Carpet Retailer,$75k-$100k,Writing,Hard Core Loyals,Lower Class,6340 Daden Dr,Alexandria,Virginia,USA,22311
137,14714,Lesha,Jacobs,FEMALE,771-181-8197,helpful1980@live.com,1979-04-09 00:00:00,45,No High School,Other,3,2022-04-27,Chemist,$15k-$25k,Cooking,Switchers,Working Class,6340 Daden Dr,Alexandria,Virginia,USA,22311
138,10503,Lesia,Walter,FEMALE,690-314-4338,latvia2040@example.com,1989-11-06 00:00:00,45,Associate's Degree,Other,0,2022-12-14,Probation Worker,<$15k,Painting,Switchers,Working Class,14601 COUNTY ROAD X,McLean,Virginia,USA,22043
139,12442,Shiloh,Russo,FEMALE,790-890-5383,greetings2045@example.org,28-11-1981,45,Associate's Degree,Other,4,2022-08-06,Travel Representative,$25k-$35k,Painting,Soft Core Loyals,Middle Class,1526 Mcdonough Rd,Hampton,Virginia,USA,23503
140,11004,Devin,Franklin,MALE,108-805-5536,maternity2083@gmail.com,23-03-1993,45,Postgraduate Degree,Other,2,2023-03-12,Town Planner,$75k-$100k,Baking,Hard Core Loyals,Upper Class,11643 Sarah Loop,Hampton,Virginia,USA,23665
141,10433,Dierdre,Wagner,FEMALE,618-262-7625,racial1835@yahoo.com,15-12-1975,60,Bachelor's Degree,Other,1,2023-01-19,Meat Inspector,$75k-$100k,Blogging,Switchers,Lower Class,11643 Sarah Loop,Hampton,Virginia,USA,23665
142,11046,Lannie,Cochran,FEMALE,427-973-3619,recipients2076@protonmail.com,26-10-1995,45,High School,Other,2,2022-07-22,Sports Coach,>$200k,Hiking,Hard Core Loyals,Middle Class,11201 N Virginia Ave,Alexandria,Virginia,USA,22304
143,14939,Mitch,Ratliff,MALE,509-629-6074,biographies2028@yahoo.com,17-01-1996,45,No High School,Other,0,2022-11-15,Funeral Director,<$15k,Painting,Switchers,Lower Class,11328 Michelle Way,Hampton,Virginia,USA,23661
144,11796,Inell,Snider,FEMALE,985-660-7407,scripting1935@outlook.com,1975-03-01 00:00:00,60,Postgraduate Degree,Other,2,2023-02-15,Medical Supplier,$15k-$25k,Excercise,Hard Core Loyals,Lower Class,4812 Peace Way,Portsmouth,Virginia,USA,03801
145,12454,Brittaney,Strickland,FEMALE,355-935-3958,mitsubishi1898@outlook.com,1992-04-01 00:00:00,45,Bachelor's Degree,Other,3,2022-11-26,Mooring Contractor,$35k-$50k,Photography,Switchers,Lower Class,6303 Swauger Valley Rd,Portsmouth,Virginia,USA,03804
146,12807,Lera,Quinn,FEMALE,300-169-8457,sometimes2060@example.com,22-05-1983,45,Postgraduate Degree,Other,0,2022-08-27,Technical Clerk,$25k-$35k,Handicraft,Hard Core Loyals,Upper Class,204 W Washington St,Alexandria,Virginia,USA,22206
147,13733,Chere,Mccall,FEMALE,292-807-3465,wondering1872@live.com,31-05-1996,45,Diploma,Other,4,2022-12-29,Astrologer,$75k-$100k,Scuba Diving,Switchers,Lower Class,61 Woodworth Ave,Jamestown,Virginia,USA,14701
148,15463,Francesco,Dodson,MALE,698-283-3193,awards1920@yahoo.com,1981-04-07 00:00:00,45,Diploma,Other,4,2022-09-15,Cinema Manager,<$15k,Hunting,Soft Core Loyals,Lower Class,61 Woodworth Ave,Jamestown,Virginia,USA,14702
149,12586,Lucius,Pate,MALE,517-163-6417,baking1873@example.com,1996-02-06 00:00:00,45,Diploma,Other,3,2022-08-18,Medical Secretary,$15k-$25k,Singing,Hard Core Loyals,Middle Class,60 Lovall Ave,Jamestown,Virginia,USA,14701
150,10791,Pearle,Jarvis,FEMALE,654-603-3568,cornwall1879@yandex.com,1975-11-06 00:00:00,60,Postgraduate Degree,Other,1,2023-01-25,Travel Courier,$25k-$35k,Excercise,Hard Core Loyals,Lower Class,6340 Daden Dr,Alexandria,Virginia,USA,22311
151,13579,Hyon,Vincent,FEMALE,766-435-9694,deposit1978@yahoo.com,1976-08-09 00:00:00,60,High School,Other,0,2022-11-28,Trainee Manager,$150k-$200k,Excercise,Hard Core Loyals,Upper Class,9444 Selby Pl,Norfolk,Virginia,USA,23510
152,15331,Bernie,Cross,MALE,606-450-7177,nails2026@example.com,1989-10-01 00:00:00,45,Associate's Degree,Other,0,2022-05-22,Aerial Erector,>$200k,Poker,Soft Core Loyals,Lower Class,620 Dry Run Rd,Portsmouth,Virginia,USA,03802
153,11639,Nick,Lancaster,MALE,746-325-3214,records1873@outlook.com,13-05-1995,45,No High School,Other,3,2023-03-27,Publican,$15k-$25k,Hiking,Soft Core Loyals,Upper Class,11201 N Virginia Ave,Alexandria,Virginia,USA,22206
154,15665,Nida,Waters,FEMALE,177-550-7180,dublin1811@duck.com,1986-09-09 00:00:00,45,Bachelor's Degree,Other,1,2022-12-29,Glazier,<$15k,Blogging,Switchers,Lower Class,4554 Greenwood Dr,Portsmouth,Virginia,USA,03802
155,14455,Peg,Pickett,FEMALE,492-820-7800,phentermine1800@protonmail.com,1978-03-03 00:00:00,45,No High School,Other,1,2022-07-04,Hosiery Mechanic,$35k-$50k,Juggling,Soft Core Loyals,Upper Class,147 Crystal Lake Blvd,Hampton,Virginia,USA,23665
156,11091,Floyd,Morrison,MALE,614-773-4882,wanna2082@outlook.com,13-01-1987,45,Graduate Degree,Other,2,2022-07-15,Security Consultant,$35k-$50k,Handicraft,Soft Core Loyals,Middle Class,4554 Greenwood Dr,Portsmouth,Virginia,USA,03802
157,11139,Allen,Bradley,OTHER,426-971-5469,gays1965@protonmail.com,18-02-1997,45,High School,Other,2,2022-08-07,Production Planner,$150k-$200k,Dance,Switchers,Upper Class,1526 Mcdonough Rd,Hampton,Virginia,USA,23665
158,12799,Christian,Burris,OTHER,585-213-2519,linda1945@yahoo.com,17-11-1994,45,Associate's Degree,Other,2,2022-05-06,Labourer,<$15k,Hunting,Hard Core Loyals,Upper Class,6340 Daden Dr,Alexandria,Virginia,USA,22334
159,14907,Lionel,Francis,OTHER,117-418-1179,cycles1863@yahoo.com,28-08-1982,45,Graduate Degree,Other,1,2022-12-08,Master Mariner,$50k-$75k,Singing,Hard Core Loyals,Middle Class,61 Woodworth Ave,Jamestown,Virginia,USA,14701
160,11064,Melia,Turner,FEMALE,955-357-7410,dance1809@gmail.com,28-12-1977,45,High School,Other,3,2022-09-24,Chaplain,$75k-$100k,Origami,Soft Core Loyals,Middle Class,13400 COUNTY ROAD BB,McLean,Virginia,USA,22046
161,15056,Verlene,Valencia,FEMALE,541-406-7870,sharing1881@live.com,18-08-1991,45,Graduate Degree,Other,0,2022-05-04,Professional Boxer,>$200k,Scuba Diving,Hard Core Loyals,Upper Class,6204 Harding Ave,Portsmouth,Virginia,USA,03801
162,11976,Jama,Hart,FEMALE,314-642-5510,actors2053@duck.com,1986-04-11 00:00:00,45,Bachelor's Degree,Other,4,2022-09-22,Organiser,$15k-$25k,Hunting,Switchers,Lower Class,117 E John St,Alexandria,Virginia,USA,22206
163,15034,Lacy,Wright,OTHER,807-252-2998,award1991@live.com,16-05-1989,45,Graduate Degree,Other,2,2023-03-25,Kennel Hand,>$200k,Handicraft,Hard Core Loyals,Working Class,929 Mildred St,Norfolk,Virginia,USA,23515
164,11318,Chu,Dennis,FEMALE,677-456-2920,brook1914@example.org,26-07-1993,45,High School,Other,4,2022-06-07,Accounts Manager,$50k-$75k,Cooking,Soft Core Loyals,Lower Class,4812 Peace Way,Portsmouth,Virginia,USA,03803
165,11597,Vennie,Potts,FEMALE,760-236-2664,joined1963@protonmail.com,1987-07-05 00:00:00,45,Associate's Degree,Other,4,2022-08-28,Stock Manager,$150k-$200k,Dance,Switchers,Lower Class,61 Woodworth Ave,Jamestown,Virginia,USA,14702
166,12917,Santiago,Huber,MALE,862-999-5964,trouble1973@yandex.com,14-11-1994,45,Graduate Degree,Other,0,2022-09-02,Messenger,$15k-$25k,Juggling,Switchers,Middle Class,620 Dry Run Rd,Portsmouth,Virginia,USA,03802
167,11525,Owen,Abbott,OTHER,223-115-7309,lincoln1936@example.org,1994-11-01 00:00:00,45,High School,Other,3,2022-11-30,Research Technician,$25k-$35k,Excercise,Switchers,Middle Class,13400 COUNTY ROAD BB,McLean,Virginia,USA,22043
168,10331,Randell,Gaines,MALE,385-737-5224,stylus1973@gmail.com,1980-03-08 00:00:00,45,Diploma,Other,4,2022-12-30,Branch Manager,>$200k,Handicraft,Switchers,Working Class,6340 Daden Dr,Alexandria,Virginia,USA,22311
169,14673,Love,Robbins,FEMALE,948-844-1403,birds1958@duck.com,1980-02-08 00:00:00,45,Associate's Degree,Other,4,2023-02-05,Plant Manager,$75k-$100k,Juggling,Hard Core Loyals,Upper Class,7921 Lion Ave,Norfolk,Virginia,USA,23503
170,10950,Kirstie,Roman,FEMALE,307-436-4354,brother1944@yandex.com,1991-01-04 00:00:00,45,Bachelor's Degree,Other,4,2022-05-08,Charity Worker,<$15k,Baking,Soft Core Loyals,Middle Class,204 W Washington St,Alexandria,Virginia,USA,22303
171,10124,Antone,Osborne,MALE,899-922-3548,help1947@duck.com,27-03-1979,45,No High School,Other,3,2023-03-14,Precision Engineer,>$200k,Writing,Switchers,Working Class,8036 Danbury Dr,Norfolk,Virginia,USA,23503
172,15308,Jacques,Lewis,MALE,999-349-2018,rack1903@yahoo.com,30-04-1984,45,No High School,Other,4,2022-10-20,Mattress Maker,<$15k,Blogging,Hard Core Loyals,Upper Class,9444 Selby Pl,Norfolk,Virginia,USA,23703
173,14715,Refugia,Torres,FEMALE,183-819-5522,reset1808@gmail.com,1994-08-10 00:00:00,45,Postgraduate Degree,Other,3,2022-06-03,Assistant Teacher,$25k-$35k,Juggling,Soft Core Loyals,Upper Class,117 E John St,Alexandria,Virginia,USA,22334
174,13462,Ivan,Jones,OTHER,443-663-8777,gene2064@yandex.com,1993-01-07 00:00:00,45,Bachelor's Degree,Other,1,2022-09-02,Smallholder,$75k-$100k,Poker,Hard Core Loyals,Middle Class,5148 Northwind Blvd,Valdosta,Georgia,USA,31605
175,12888,Albertina,Bright,FEMALE,554-342-1481,hewlett2019@protonmail.com,20-07-1987,45,Graduate Degree,Other,4,2022-12-08,Vehicle Body Worker,$15k-$25k,Handicraft,Hard Core Loyals,Middle Class,22176 Saratoga Dr,Athens,Georgia,USA,30607
176,11098,Vella,Alvarez,FEMALE,897-178-5739,lynn1878@yandex.com,16-01-1987,45,Graduate Degree,Other,3,2022-08-30,Vicar,$75k-$100k,Painting,Hard Core Loyals,Middle Class,2804 Caldwell Dr,Valdosta,Georgia,USA,31605
177,11795,Sydney,Bright,MALE,242-734-9422,nancy1950@protonmail.com,1987-10-09 00:00:00,45,Bachelor's Degree,Other,2,2022-06-14,Building Surveyor,$150k-$200k,Cooking,Switchers,Middle Class,1239 Eagles Landing Pky,StockBridge,Georgia,USA,01229
178,12070,Mitchel,Willis,MALE,664-547-9608,carried1862@example.org,30-05-1995,45,High School,Other,2,2022-04-14,Roofer,$35k-$50k,Painting,Switchers,Lower Class,1239 Eagles Landing Pky,StockBridge,Georgia,USA,01229
179,12552,China,Murphy,FEMALE,804-288-5569,costs2061@gmail.com,16-11-1988,45,Bachelor's Degree,Other,4,2022-11-22,Foundry Worker,$35k-$50k,Baking,Hard Core Loyals,Middle Class,5148 Northwind Blvd,Valdosta,Georgia,USA,31601
180,11775,Pedro,Nash,MALE,473-651-9937,dans2047@example.com,31-01-1976,60,Associate's Degree,Other,2,2022-09-16,Market Research,$15k-$25k,Writing,Hard Core Loyals,Middle Class,5148 Northwind Blvd,Valdosta,Georgia,USA,31601
181,12841,Allena,Chen,FEMALE,603-801-4133,desire1894@example.com,30-10-1985,45,Postgraduate Degree,Other,3,2022-09-13,Park Keeper,$50k-$75k,Blogging,Hard Core Loyals,Working Class,23870 Partridge Trl,Atlanta,Georgia,USA,30310
182,11409,Cyril,Kennedy,MALE,840-263-4247,enjoyed1855@duck.com,1994-01-03 00:00:00,45,Bachelor's Degree,Other,1,2022-11-23,Production Manager,$50k-$75k,Juggling,Switchers,Upper Class,1239 Eagles Landing Pky,StockBridge,Georgia,USA,01266
183,13373,Sari,Dunlap,FEMALE,533-211-3068,organisation1996@example.com,24-06-1975,60,Graduate Degree,Other,2,2023-02-28,Camera Repairer,<$15k,Painting,Hard Core Loyals,Lower Class,272 W New York Ave,Helen,Georgia,USA,30513
184,12901,Agnus,Snider,FEMALE,277-787-4631,patent1823@live.com,29-09-1991,45,Bachelor's Degree,Other,4,2022-11-10,Plumber,>$200k,Gardening,Soft Core Loyals,Working Class,222 Chestnut St #APT 510,Athens,Georgia,USA,30622
185,11257,Kimiko,Morin,FEMALE,825-505-7282,bandwidth2066@protonmail.com,1989-11-11 00:00:00,45,No High School,Other,3,2022-12-20,Instrument Supervisor,$150k-$200k,Hiking,Switchers,Middle Class,22176 Saratoga Dr,Athens,Georgia,USA,30607
186,11730,Annamae,Byers,FEMALE,179-408-6735,filename1862@live.com,18-04-1985,45,Diploma,Other,0,2022-08-05,Reporter,$35k-$50k,Gardening,Switchers,Lower Class,23870 Partridge Trl,Atlanta,Georgia,USA,30322
187,11877,Arvilla,Fletcher,FEMALE,967-796-5016,forms1811@duck.com,15-07-1977,45,Postgraduate Degree,Other,2,2022-12-06,Tree Feller,$50k-$75k,Hiking,Soft Core Loyals,Lower Class,272 W New York Ave,Helen,Georgia,USA,30523
188,10498,Willette,Herring,FEMALE,689-513-9793,asks1964@yahoo.com,20-05-1996,45,Bachelor's Degree,Other,4,2022-07-23,Retired,$100k-$150k,Painting,Switchers,Lower Class,137 Willow Dr,Helen,Georgia,USA,30533
189,13032,Retta,Boyer,FEMALE,851-503-7064,carrier2038@live.com,1996-08-02 00:00:00,45,High School,Other,2,2022-06-17,Quality Controller,$15k-$25k,Cooking,Switchers,Working Class,2001 Virginia Ave,Augusta,Georgia,USA,30905
190,10542,China,Montoya,FEMALE,886-111-4988,choice1913@gmail.com,1990-01-12 00:00:00,45,Diploma,Other,3,2022-09-02,Gamekeeper,$50k-$75k,Cycling,Soft Core Loyals,Upper Class,119 N Water St,StockBridge,Georgia,USA,01263
191,10465,Tereasa,Bradley,FEMALE,698-272-9986,warranties1820@protonmail.com,16-06-1982,45,Graduate Degree,Other,0,2022-08-05,Liaison Officer,$100k-$150k,Excercise,Switchers,Lower Class,2681 Dodson Ter SW,Atlanta,Georgia,USA,30322
192,14957,Chi,Yang,MALE,494-347-1841,desirable2035@duck.com,1988-01-06 00:00:00,45,No High School,Other,4,2022-10-14,Masseur,$15k-$25k,Hiking,Soft Core Loyals,Working Class,101 Willow Dr,Helen,Georgia,USA,30513
193,13502,Tanna,Oliver,FEMALE,250-401-1585,grocery1890@yahoo.com,1983-09-10 00:00:00,45,Associate's Degree,Other,3,2022-04-23,Partition Erector,$35k-$50k,Gardening,Hard Core Loyals,Upper Class,421 Baker Ave,Helen,Georgia,USA,30545
194,14998,Dale,Shaw,OTHER,970-774-3103,model1899@live.com,27-05-1981,45,High School,Other,2,2022-06-10,Quality Engineer,$15k-$25k,Photography,Soft Core Loyals,Upper Class,22038 E Yorkshire Dr,Athens,Georgia,USA,30622
195,10931,Tandy,Puckett,FEMALE,565-406-4262,sound2067@yandex.com,28-09-1995,45,Postgraduate Degree,Other,4,2023-01-14,Broadcaster,$50k-$75k,Excercise,Hard Core Loyals,Lower Class,421 Baker Ave,Helen,Georgia,USA,30523
196,11074,Codi,Potts,FEMALE,430-957-4765,collectables2077@yandex.com,16-05-1997,45,Bachelor's Degree,Other,3,2022-11-20,Pathologist,$15k-$25k,Scuba Diving,Soft Core Loyals,Middle Class,198 Soaring Heights,Valdosta,Georgia,USA,31605
197,12192,Madison,Calhoun,FEMALE,925-891-4780,not1852@gmail.com,1995-12-08 00:00:00,45,No High School,Other,2,2022-06-14,Pasteuriser,$100k-$150k,Excercise,Switchers,Middle Class,2009 Dearborn St,Augusta,Georgia,USA,30905
198,12622,Sharilyn,Santos,FEMALE,706-839-4751,distributor1925@gmail.com,30-07-1992,45,Bachelor's Degree,Other,0,2022-04-15,Metal Worker,$50k-$75k,Writing,Switchers,Lower Class,22176 Saratoga Dr,Athens,Georgia,USA,30607
199,10373,See,Sharpe,FEMALE,937-562-2925,starts1803@protonmail.com,30-04-1983,45,Diploma,Other,3,2022-07-07,Steel Worker,>$200k,Cycling,Soft Core Loyals,Middle Class,5 Arbor Cove Dr,StockBridge,Georgia,USA,01266
200,13702,Mardell,Coffey,FEMALE,426-693-1287,counter1814@live.com,1990-11-03 00:00:00,45,Bachelor's Degree,Other,1,2022-12-30,Hypnotherapist,$75k-$100k,Photography,Soft Core Loyals,Upper Class,23697 Park Island Trl,Atlanta,Georgia,USA,30033
